path,label,pca_result
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/135_100.jpg,Raspberry,"-0.10600848293463098,6.6463830277898435,2.7639302690790797,-10.864107502495706,-3.104705962095558,1.322768563244555,-0.5076721868112023,3.75646534981181,8.04000083065043,-6.035456030679324,10.472453975296267,-0.5205527685182975,-3.8347059728170345,-0.8611780531624315,-2.955685246440708,-0.19482639029914953,6.456700338930675,3.6518213249219365,-0.2165101234521374,-3.5100054119761745,1.0526316617922962,2.3184535513652738,4.630521782522325,-0.257804733493783,-5.549586657962231,0.6059798464024186,1.7812120096453588,1.7093286000975911,3.8488979427285632,2.3364200326830575,-1.0928787778131446,1.3529991107828905,0.6368920114694447,0.8094331819644868,-0.5510765839621847,2.3395680602116062,-0.43045236739772436,2.4043651709406686,-2.4430708585627303,-1.8795906430948215,-0.5702656580596103,1.1533136023683743,-2.1048218601414455,0.44112779856980866,1.7109467672220955,-3.2836566679708854,-1.2272679634601984,1.035829006228385,1.2655046249226,-1.3768449219907537"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/62_100.jpg,Raspberry,"1.19153861318536,5.465139830260347,3.396378004624321,-9.20952525033764,-3.2055756131188398,1.4547310365526775,-0.4716770300388236,3.2820174855728945,6.320626137707682,-4.531691870658255,8.52459009850245,-0.49735427506794194,-2.7843540441089427,-0.8064722942239868,-3.2352387834767935,0.15004494532880877,5.744557513914641,2.9212646864011123,1.2111138731770064,-1.9437989928736967,1.2516437851027264,2.282553639557682,3.796150521506713,-0.43729240759487764,-4.849996835640409,0.5586251230652787,0.3826916284266806,1.5413602987611108,4.017991169410006,2.0123225040630635,-0.36988080664620615,1.2451391810016308,0.482434049277962,-0.16525076882780712,-1.4589019176913898,1.8933343703137404,-0.82560683839253,1.7830959174896455,-2.0923436704987974,-1.673872775546241,-0.214994284704368,1.1551649059474551,-0.941358598243151,1.2318405367153962,1.259154910755012,-3.1200577796572926,-0.5571950512374767,0.983151770199888,1.0326056147790983,-1.0963616123553914"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/251_100.jpg,Pineapple Mini,"-3.9905144083251263,3.16921215078448,1.6939152765817587,-4.073322174548374,-2.3927220094602437,1.4285716115741571,-1.6604778027659024,-0.9678894574484916,6.110900550629645,-5.749767901490554,-1.1240172629751808,5.879760307671051,-0.14302400039228785,-0.013664656803654878,-5.112238876765772,1.9314642345289923,1.7032536077887466,0.1211404470057093,2.2699021014228857,-0.827884456684051,2.188271069707589,1.872230637151349,2.918478868534916,1.254534929486179,-4.0208356933925895,1.8203800935798438,-1.523258156931034,1.8055774915865848,-0.15239081187780026,-1.2306624983445407,-0.3243864099211634,1.0254458712868295,-2.250910150154355,0.7727874703945073,-0.11320644173166892,0.4766059964113283,-0.8318553020001084,0.9616766423409375,-4.148316904038103,0.01443031468744316,-0.4327575219384728,-2.3975919005111037,-0.4668491138460189,1.1323919667184954,-0.9941356863583585,-0.5059297301851277,-2.750725971243194,-1.9414013991571184,1.729132684128555,-0.18682897571802293"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/286_100.jpg,Raspberry,"0.19220018862855612,4.992452823439932,2.4732089758262408,-8.33855246675806,-3.0761281593557492,1.495390574422023,-1.5832267940792868,3.510376986572939,6.197124310095175,-4.246626096481785,8.654794715953514,-1.383148270712048,-3.8668055268867194,-0.5355079233875176,-3.0822829350043994,-0.14864738629423047,6.786983438978895,3.52274844402576,1.2178555312640245,-2.0881033455788613,1.2101263897488923,1.6849341652071133,4.429472787881499,-1.0982342467862434,-5.458193735791843,0.6770369410336421,1.1673103054506186,1.2937819853641161,3.0164169825379283,2.4335237360776634,-1.3819376988825889,1.4164416268498259,0.7854965411525424,0.3088727477183703,-2.14924504636531,0.7927172805815621,-0.6319374566111673,2.7711681279505687,-1.7443047048821467,-0.9475481052975057,-0.0765422492406236,0.8989297038577022,-1.62171633971749,0.054374080637025556,0.7099024280063183,-2.0266994368798943,-1.366011399137167,0.7273096877856854,1.2363548665802613,-1.9568395679949602"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/306_100.jpg,Raspberry,"-0.4902798314631149,5.526605671098288,2.310869316269344,-8.735436244349758,-2.4640108798467875,1.5008489509473155,-0.19829781487196746,3.39841848534963,6.306634889744488,-5.218747171656161,9.212896517501497,-1.1626951969059827,-3.671571214035232,-0.9607106174122327,-2.542297191467845,-0.3284293856290058,6.4036396864023395,2.6721619250190485,1.0816025514459808,-1.2591635686171343,0.7268115351335955,2.781731511683308,4.305806497800262,-1.1638451087019406,-5.0954914903712965,1.4924317838553531,1.055272246369001,0.9775153976389979,2.606008430663844,2.272801072336185,-1.605292445283489,1.3195184980340464,0.5200840997365914,0.53390707578265,-1.0239867755152177,1.718948702645909,-0.9936254127026871,1.6497747242725997,-0.6866165021786726,-1.0737178195676234,-0.7131039896478035,1.094913162601926,-1.2574267959667713,0.6605142562776871,1.57702511523693,-2.989728038669816,-0.13324011393825558,1.016970849700403,1.1793340254117972,-2.5912240953995354"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/36_100.jpg,Raspberry,"0.10543520125732968,5.870481234443544,3.3276442155438497,-8.590095208898234,-3.4149934509695616,1.3149234163211085,-1.888260618084984,3.7169624202042613,6.341569431443438,-5.016976542545901,7.9813787231689295,-1.381163646959071,-3.6784818438677918,-0.44277947630290465,-3.591095241892712,-0.3318746127029537,6.7830314013633375,3.5795015055565864,1.5188828481649377,-1.7883906273297392,1.1003768519862582,1.247228067660589,4.473591095460509,-1.054546849349379,-5.642295633360548,1.0993851382902495,1.048421112399489,1.0417607454027968,3.145852617254089,2.5120866079963275,-1.144735854476174,1.6833442052359642,1.1736263793801496,0.6069989898580156,-1.7482669412327558,1.1999188519191655,-0.7554065818557717,2.7652589402974197,-1.8789901778139677,-1.3941857025187805,-0.5924542026030969,1.129157917860628,-1.7752753186133947,0.39785733327235767,1.1812494095780444,-2.6424289189681245,-1.457903079808205,0.38114962210643066,1.981678832106849,-1.6972229848113751"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/246_100.jpg,Pineapple Mini,"-4.823515531642241,3.5872411270418327,1.2552886376522914,-4.503959260766708,-2.0769327703548277,1.4061028611869149,-3.138335794720232,-0.7074088180602788,6.053349281235913,-6.051034544406203,-1.4088781053518955,5.287356342222268,0.8082551710745411,1.1645724662437533,-5.605950183051226,2.2841296930772463,2.3770805052171395,0.32209530456830654,3.622244268575487,-1.443448917134523,2.0442839319022004,0.9857661657996567,4.001077661653559,0.9354080978527249,-3.5677748943381156,2.513648666016412,-2.598862053312574,0.7987806956010262,-0.5609017856683837,-2.047083129745966,1.0074396987370071,0.5056832888900803,-1.7053361588684224,0.25949476188350257,0.1387348710869802,-0.5170035072868187,-1.4470961416207844,1.506685062559273,-4.780128744315999,0.056020265100051495,-0.7701798387662349,-2.1712682037617106,-0.823460481183759,0.25332143012689207,-0.5960127040830112,-0.5146214875600517,-2.891676801575917,-2.1672046425986267,1.6168702565090862,-0.3135801258336567"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/30_100.jpg,Raspberry,"-0.07679720506535388,5.778258619589603,2.338476383633679,-8.628702131569238,-2.957182233797779,1.950259341144806,-2.1040240237556866,3.4804874458293407,6.376238412719224,-4.288670747080306,8.832562185141256,-2.01261604282061,-3.0972139986524767,-0.6041061479172993,-3.3262840127742668,0.2112160581160282,7.219156241445248,3.678408792650771,1.1577303978994098,-1.823895075016076,1.2404530096375188,1.7483621967146776,4.8751059774063,-1.034690276226515,-5.13755328504594,0.4548518392539916,1.1354829409281124,1.3042653550284224,3.145867750065318,2.3520692891673347,-1.3317813593441925,1.1105004741771605,1.0765914840093365,0.29151439385875283,-2.042821281422532,1.2126716618234852,-1.0347736131180152,2.6973034042228514,-1.2727261597608899,-1.2077976837666224,-0.45120367229772407,0.8192263654998367,-1.92398971751447,0.3641707407281019,0.9278349616508821,-2.1016801315152844,-0.9534064151999113,0.4838446490147176,1.3522778642359345,-2.1496677336766314"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/10_100.jpg,Raspberry,"0.8244110784691745,7.1572710961714225,2.423964324829947,-9.220942918198245,-2.7467852064257348,1.3682669096594355,-2.3681029700212815,3.0528749512869835,7.988163671344087,-7.190598869685228,7.929772374238399,-0.8305017205526926,-3.094057501131851,-1.3277372074406895,-3.7790271012832197,1.0986811713009899,6.3191385056557206,2.0824060948294294,0.7600062843502854,-1.5360790404253812,1.7698330599131284,1.8687812647310238,5.1252822246369085,-0.6859695239139099,-5.973711409145353,1.0852814375028268,1.4687724466496839,1.1287304254295902,3.6021699601358534,3.0172533736455383,-1.6683977673798471,0.8317353766481194,0.9246868359185989,0.6685016080623587,-1.565855699748628,1.6733911536394497,-0.9380851164535485,2.1111333970150246,-2.286096296888053,-1.717596702483936,-0.617609427531937,0.22856526229199436,-2.1873705218880533,0.726617815735642,1.1041393728743527,-2.356279090217775,-1.0547378940924892,0.968763369064628,2.4433126355366626,-1.1859603092218431"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/276_100.jpg,Raspberry,"-0.9166893454565286,4.894803081177551,2.5939001657771015,-7.960306929884009,-3.602841180314928,0.9503011018753932,-1.8309248508859308,2.7895962350815937,5.714498756370501,-4.676201123385991,7.77343628222253,-1.0228586911984625,-3.0916656397618762,0.1490436559609915,-3.574698845264213,0.14699694353794382,5.671195099568598,3.0011891505902013,1.2798524948474954,-2.905954782804214,1.500489892166224,1.145607102019643,3.4503213257632317,-1.0826165911933125,-5.831280277433699,1.067315285924348,1.0561762551723928,0.3179904894789225,3.0720079141940317,2.6523322306204373,-1.7487367055130407,1.1663795363639775,0.45221794383640435,1.006802171088805,-1.3536308735430387,1.347125512415087,-0.8216745671726305,1.698007244298832,-1.5486815610909919,-1.2779606207424024,-0.7174871513171002,-0.022939042455470505,-1.8450805934866294,0.5960343674766619,0.4731912083864118,-1.6438827337947912,-1.292616146262514,0.2698339139618933,0.6782432542822017,-1.8169286695187585"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/188_100.jpg,Pineapple Mini,"-4.243476259456327,3.458303652319894,1.2627928327527542,-4.16536860041039,-2.8913927927912773,1.7779886839824293,-3.417883975817947,-0.6589451156619249,5.830210252465438,-5.690804416273882,-1.2123574919671412,5.1042199536743444,-0.21138386812427906,0.3377024584960878,-5.845169635364634,2.102351123396454,1.62273253738389,0.5568553144744867,3.16249898976849,-1.1631195546173265,1.7467830366015715,0.822903013851729,4.353246098452141,0.6157711601116747,-3.6645906075306236,2.016601056886706,-2.513080543292015,0.4546108120527128,-0.9018961404269785,-1.8484144520068284,1.2657397324528803,-0.10783424262010508,-1.6766448029518055,-0.06941650752729404,0.21691905568755834,0.358532535209967,-0.7128342880420181,1.495655712440333,-4.365027519613741,-0.14549055307116257,-0.8650523460505646,-2.511791028056511,-1.080519148718483,0.08801233120374248,-0.19106036021577383,-0.9923980530512557,-2.823373825680157,-1.3846315324591534,1.3131762552672896,-0.48149664995656205"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/242_100.jpg,Pineapple Mini,"-4.7712109457627285,3.4354085219986854,1.5087254067305897,-3.6192484146125223,-1.5971975237593685,1.1969747832322122,-2.366622813428305,-0.4608687706114898,6.129176713153872,-5.324864799271827,-1.6387954715243038,5.641499094896577,0.08134895004408196,0.2990430684852836,-5.8418707296630155,1.4296387375594193,2.3259656735983616,-0.11322914721777957,3.541454218447133,-1.420740715866624,2.6255039871222645,1.691033985259257,3.8972346342829223,1.4040147597159505,-3.6394171469254877,3.0953575321264535,-1.7369248322236006,2.1729067406084366,-0.760347454115179,-1.5052970755021393,0.026168444457837527,0.6079066274940219,-1.434615199083037,0.30844220173845843,0.17902543086482717,-0.26886753732233665,-1.2369212635419826,1.9914608440431385,-4.921543270312853,-0.40746214393758684,-0.6533581639064948,-2.320531842104314,-0.7901925027270176,0.844877946436724,-0.7908962180751861,-0.9262957811812131,-2.9754790563678,-2.124018539579156,2.1208684595396416,-0.5995216713078165"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/252_100.jpg,Pineapple Mini,"-3.5784290190335195,2.3302247472212665,1.514785784204405,-3.047216658462567,-2.4353842753626354,1.3539025888271756,-1.106497643099655,-1.039709867125873,5.037670258058227,-5.1782792913138245,-1.710756699102942,5.828681257853836,0.03491016848684948,0.13395408862413336,-4.606026062252001,2.2932084882533723,1.7422108816202226,0.13876130361800867,1.8511255693763833,-0.0850257618526423,1.6733810023876423,1.4985928838207712,3.046177344952094,1.202222950496697,-3.8947839512960947,1.4234386873058693,-1.9733986125091696,1.1486187708178042,-0.16395886236925433,-1.8059152585140466,-0.0455048608187183,1.0410817297646682,-2.5193735579156007,0.29318916599681877,-0.32178070047471374,-0.06677992158866927,-0.28013579080538603,0.3095551553197911,-3.522851689903582,0.34242764271658077,-0.3476235436462706,-2.611272739890458,-0.9696537264476404,0.7992184170804094,-1.8265034345030187,-0.8044542435564237,-2.1693434917235956,-2.0562221924837685,1.4596557301017103,-0.335328167376318"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/321_100.jpg,Raspberry,"0.6971889109699299,5.647651493429633,2.847471684123068,-8.851087476179503,-2.734733366383149,1.3137710649145908,-1.3857921574547774,3.9611806523482307,6.617491700832209,-4.319501342981642,8.552533069317692,-0.30520536209327054,-2.801198192302111,-0.5301601749981943,-2.6638356390437647,0.5353522966453228,5.519394673950035,3.0641594907669036,1.2870221098164687,-2.0552356419065267,2.0123724793197395,2.8894174550705154,4.141336842999561,-0.3160251346246037,-4.536425657725929,0.3034805532050854,0.6466236675214655,2.17152870846034,3.2697923289066106,1.3614042899149548,0.02527867900954157,0.9717485178283382,-0.17228291045540442,-0.07466791849517748,-0.8293416761386082,2.0518549476417363,-0.8144127245078249,1.7656367153039874,-1.9829078606911654,-1.2910507564551645,-0.42738418437691056,0.6710298128498039,-0.6288573809330489,0.5957330814717494,1.9468460541973873,-3.0116940916582706,-0.39817508415664205,1.2514960821214274,0.769852755112468,-1.3116593658431759"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/190_100.jpg,Pineapple Mini,"-3.3912749765493517,1.5152320884282424,1.5372200366180797,-3.1073582165749603,-2.234748171364669,1.2790446262282549,-1.7451118428151904,-0.6635518400547521,5.655453235600088,-5.129238785537469,-1.6027663979194626,5.054003562243789,-0.4631887613484316,-0.22621611852754767,-5.326891135340187,1.820861856595129,1.7524311542294524,-0.011282891584177107,2.2040903359451294,-0.8035819470620584,1.0249317892782972,1.6045773790357614,3.0594303592422425,0.41278187101629954,-4.209285915863814,1.2925856759004917,-2.223165046409071,0.7426941084559773,-0.8826800178887683,-1.5632327095681249,-0.6237862966575619,0.06019475172651014,-1.500253967294614,0.4563607898103823,-0.01984403858065009,0.43999884696789066,-0.6690642465148445,0.3678290080047314,-3.628226267599899,0.16803356030324906,-0.8263456705545341,-2.5954004984092203,-1.1678038267406263,0.5783601234389881,-1.1645987794063362,-0.8017207344304307,-2.3412197553935132,-1.7622849474196498,1.207454855970768,-0.34347081058487267"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/243_100.jpg,Pineapple Mini,"-5.161893203463014,3.885709969303591,1.4695770890367812,-3.7772762590743363,-1.64907511978094,1.1601665427776289,-3.2632077299375357,-1.1569681739580888,6.207483794212271,-5.545825939485804,-1.2826739754893683,5.438315591452826,0.4504833513646089,0.7537894763658107,-5.937813161436548,2.241415412061083,2.5379148695292373,-0.12080794301989757,4.287097833942187,-1.6271869216017096,3.0270987042809994,1.8171613910028466,4.126268443225236,1.4845815412192,-3.6391612613215587,3.012476759093436,-1.7631970323961192,2.0919856871573614,-0.8418414913753497,-1.9238111459405205,0.8097291193543966,0.8479915243871575,-1.4409340628044454,0.4450901612831093,0.38053218290635565,-0.5866198399869084,-0.7958410287905316,1.7969347652995082,-4.828268687737846,-0.4216443941601939,-0.4988254259887437,-2.3844991688017325,-0.4687978185758706,1.0307156479901471,-0.6929938912984999,-0.9114150052407555,-2.6308366735864808,-2.037567624570596,1.8608742960215274,-0.7751957013445394"
